,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
271,2.0,3.0,,,1.0,3.0,3.0,5.0,1.0,,,1.0,,,,,,5.0,,,,,,,3.0,,,4.0,5.0,,,,3.0,,2.0,,,,2.0,1.0,,,,5.0,3.0,3.0,5.0,4.0,4.0,5.0,3.0,2.0,,,,,1.0,,,,2.0,2.0,3.0,,,3.0,4.0,4.0,,3.0,,,4.0,5.0,1.0,,,4.0,3.0,1.0,,,1.0,,,5.0,,,,1.0,3.0,5.0,,3.0,2.0,,2.0,,4.0,1.0
272,,2.0,,,,,2.0,,4.0,,,4.0,,4.0,5.0,3.0,3.0,,,,,4.0,2.0,2.0,3.0,,5.0,5.0,,,3.0,2.0,2.0,5.0,4.0,,,,4.0,,,,,,3.0,5.0,,,,2.0,,4.0,,,,,5.0,2.0,2.0,,,,3.0,,,,1.0,3.0,,,,2.0,,,,,,,1.0,,1.0,3.0,,1.0,4.0,,,2.0,2.0,,,,4.0,,5.0,3.0,3.0,,,5.0
273,1.0,,,,1.0,,4.0,,,3.0,,,2.0,,,2.0,,,,2.0,3.0,,,3.0,4.0,,,5.0,,3.0,,5.0,,1.0,2.0,,3.0,,5.0,1.0,4.0,,,,2.0,,,,4.0,,,,,,1.0,5.0,,,2.0,,,,3.0,5.0,,3.0,,4.0,,,,1.0,,,4.0,,,,1.0,2.0,1.0,,,,,,,2.0,2.0,,,,,2.0,,2.0,,3.0,5.0,2.0
274,,3.0,1.0,4.0,3.0,,2.0,4.0,2.0,3.0,3.0,,2.0,2.0,,3.0,,4.0,2.0,,5.0,5.0,,,,,1.0,5.0,2.0,2.0,2.0,1.0,,,4.0,1.0,,1.0,5.0,,5.0,2.0,,4.0,1.0,2.0,2.0,2.0,1.0,1.0,,,,5.0,,5.0,2.0,,,1.0,,,3.0,5.0,2.0,5.0,2.0,2.0,1.0,,,,,,,5.0,1.0,,2.0,,,,5.0,,,,2.0,5.0,,4.0,2.0,,,5.0,,,,,5.0,5.0
275,1.0,,5.0,1.0,,,,3.0,3.0,5.0,1.0,,1.0,,5.0,1.0,,2.0,,3.0,,,5.0,,3.0,2.0,2.0,5.0,,2.0,3.0,,4.0,,5.0,5.0,4.0,3.0,3.0,,1.0,,5.0,,,,5.0,3.0,3.0,3.0,,4.0,5.0,4.0,,,,,2.0,5.0,,,3.0,,5.0,4.0,,2.0,4.0,5.0,3.0,,1.0,5.0,4.0,3.0,3.0,,3.0,4.0,,2.0,,,,,,,2.0,3.0,1.0,,4.0,2.0,3.0,,5.0,,4.0,
276,5.0,1.0,5.0,4.0,,4.0,,,,,,3.0,,,,5.0,2.0,,,4.0,3.0,1.0,3.0,,,3.0,,2.0,4.0,5.0,,,,,1.0,3.0,,1.0,,,4.0,,,,,,4.0,4.0,4.0,3.0,,,,5.0,,4.0,,,4.0,,,5.0,,3.0,5.0,2.0,3.0,2.0,,,5.0,2.0,,,4.0,2.0,2.0,,4.0,4.0,,,2.0,3.0,5.0,2.0,2.0,4.0,,5.0,5.0,5.0,,,,4.0,,4.0,5.0,5.0
277,,2.0,,,,,4.0,5.0,4.0,2.0,3.0,,1.0,,1.0,,,4.0,4.0,1.0,5.0,,,,5.0,,1.0,,,,,4.0,5.0,,3.0,3.0,1.0,2.0,1.0,4.0,,1.0,,,5.0,,1.0,,4.0,,,1.0,,,2.0,3.0,1.0,,,3.0,1.0,5.0,4.0,2.0,2.0,1.0,4.0,,,4.0,,,5.0,5.0,,,,,,,2.0,5.0,,1.0,4.0,2.0,3.0,1.0,,,2.0,,2.0,,,,,3.0,1.0,4.0
278,,5.0,5.0,,,1.0,,5.0,,,,,1.0,3.0,,2.0,,1.0,3.0,3.0,4.0,,,,5.0,4.0,4.0,,,,,,4.0,,,5.0,4.0,1.0,4.0,,3.0,5.0,,,,,5.0,,2.0,1.0,4.0,,3.0,,5.0,,4.0,,3.0,,,,,,3.0,5.0,5.0,4.0,,4.0,3.0,3.0,,,2.0,,,,5.0,2.0,2.0,,,2.0,5.0,,5.0,,,,3.0,5.0,1.0,3.0,,,2.0,1.0,3.0,5.0
279,,,,,2.0,3.0,4.0,5.0,,,5.0,,5.0,,,,4.0,4.0,3.0,5.0,2.0,,,4.0,,,,,,,2.0,4.0,,,,5.0,1.0,,3.0,,,4.0,5.0,,,1.0,1.0,,,,,,4.0,,3.0,,,,,,,,,1.0,,,3.0,2.0,,1.0,1.0,,,,3.0,5.0,2.0,1.0,4.0,,,,,,,1.0,1.0,,1.0,,,5.0,4.0,4.0,2.0,,1.0,,3.0,
280,2.0,,,1.0,1.0,5.0,5.0,,1.0,1.0,,,4.0,,,2.0,,,1.0,,,,,,,5.0,5.0,2.0,,,5.0,5.0,,,,,,,2.0,,,2.0,,5.0,,2.0,3.0,3.0,5.0,,2.0,,1.0,,2.0,3.0,,4.0,5.0,4.0,,4.0,,4.0,3.0,5.0,,1.0,,5.0,,,,3.0,,,,,4.0,,2.0,4.0,,,,3.0,4.0,2.0,1.0,,5.0,,2.0,3.0,3.0,,,,,5.0
281,,,,,,2.0,4.0,,5.0,1.0,,,1.0,,,3.0,,,1.0,2.0,4.0,3.0,1.0,,2.0,4.0,,3.0,,,,,,3.0,,3.0,3.0,3.0,4.0,,,4.0,,,,5.0,,,5.0,4.0,2.0,,5.0,,,,,3.0,,5.0,5.0,,,,2.0,4.0,4.0,3.0,,4.0,,,,5.0,,,4.0,1.0,,,,,,,5.0,3.0,,5.0,,,5.0,,3.0,,,,,,1.0,
282,4.0,,3.0,,1.0,,,,1.0,2.0,,,1.0,2.0,2.0,2.0,,5.0,,,,,1.0,,4.0,5.0,,4.0,3.0,,,5.0,,5.0,1.0,,,,3.0,,,1.0,,,,,,4.0,5.0,,1.0,1.0,,4.0,,5.0,,,2.0,,4.0,,1.0,5.0,2.0,5.0,,,,,2.0,,1.0,2.0,3.0,,5.0,,,,3.0,,,3.0,,3.0,3.0,5.0,5.0,2.0,1.0,,,4.0,4.0,4.0,2.0,,,
283,2.0,,3.0,,,4.0,,2.0,1.0,,,1.0,1.0,,2.0,,3.0,,,4.0,5.0,,4.0,,,3.0,1.0,,5.0,5.0,1.0,4.0,1.0,,,,,,4.0,,,,,,,2.0,1.0,,,,1.0,,,,,3.0,,,5.0,5.0,5.0,,3.0,,2.0,5.0,1.0,4.0,,4.0,3.0,,2.0,,,,,1.0,,,3.0,,1.0,3.0,4.0,4.0,,,5.0,,,5.0,,4.0,,,,,4.0,
284,,4.0,3.0,,1.0,3.0,3.0,3.0,3.0,,,,,1.0,,3.0,,,,,,,4.0,4.0,,2.0,3.0,,4.0,4.0,4.0,2.0,,1.0,,5.0,,4.0,,5.0,3.0,,4.0,5.0,4.0,4.0,,,2.0,3.0,1.0,,1.0,,1.0,1.0,,5.0,4.0,,1.0,5.0,2.0,5.0,,4.0,1.0,,2.0,4.0,3.0,,3.0,2.0,3.0,,,5.0,5.0,1.0,3.0,2.0,4.0,,1.0,1.0,2.0,,1.0,4.0,3.0,,,5.0,,,,4.0,,
285,5.0,1.0,,5.0,3.0,2.0,,4.0,,,4.0,2.0,,,1.0,,2.0,,5.0,1.0,4.0,5.0,,3.0,,5.0,2.0,3.0,,2.0,,,3.0,,,3.0,,5.0,,2.0,,2.0,,,,4.0,,2.0,2.0,,5.0,1.0,5.0,4.0,4.0,,,3.0,3.0,,4.0,2.0,4.0,,,5.0,,,5.0,,5.0,,1.0,,2.0,,3.0,,4.0,2.0,,,2.0,3.0,3.0,2.0,,1.0,,,3.0,1.0,,,1.0,,,,,
286,,5.0,4.0,4.0,,,2.0,5.0,4.0,1.0,1.0,5.0,,,4.0,,,3.0,4.0,,,,2.0,1.0,1.0,,5.0,,3.0,2.0,,,1.0,,3.0,,4.0,,,,3.0,,1.0,,2.0,,,,,,,,,,3.0,1.0,5.0,2.0,2.0,2.0,1.0,,,,5.0,5.0,,3.0,1.0,4.0,,,,4.0,,,1.0,2.0,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,1.0,,,5.0,3.0,,,,1.0,2.0,1.0,2.0
287,2.0,4.0,,,3.0,5.0,3.0,1.0,,3.0,1.0,,4.0,5.0,,,,,,4.0,5.0,1.0,,2.0,4.0,4.0,,,,,3.0,,,1.0,,3.0,4.0,2.0,,5.0,4.0,5.0,,3.0,,5.0,,,,,5.0,,5.0,,,5.0,,,,2.0,,,,,,,3.0,,3.0,,,5.0,,3.0,,,,,1.0,,,,4.0,,,,3.0,,,4.0,,,3.0,,5.0,,5.0,,5.0,1.0
288,5.0,4.0,,4.0,2.0,,2.0,4.0,5.0,,,,,1.0,,,,2.0,,,,2.0,4.0,4.0,,,,4.0,,,,,,1.0,1.0,,2.0,,5.0,,2.0,,,2.0,3.0,,4.0,5.0,3.0,4.0,5.0,3.0,,2.0,5.0,4.0,,1.0,3.0,2.0,3.0,,3.0,4.0,,2.0,,5.0,,,5.0,,1.0,,4.0,,,,5.0,,2.0,3.0,,,5.0,,4.0,,4.0,5.0,4.0,,1.0,4.0,,,,,3.0,
289,2.0,,,,3.0,5.0,,,,2.0,,3.0,,1.0,5.0,5.0,,2.0,4.0,,2.0,3.0,5.0,,3.0,1.0,3.0,3.0,1.0,,,4.0,5.0,,4.0,,,,4.0,5.0,3.0,4.0,5.0,,5.0,5.0,,4.0,5.0,,,,5.0,,1.0,3.0,,4.0,,5.0,2.0,,4.0,3.0,1.0,,,2.0,,,,2.0,,,,2.0,,,5.0,3.0,,1.0,,,,,3.0,3.0,2.0,3.0,3.0,2.0,2.0,,,2.0,5.0,,,3.0
290,5.0,4.0,4.0,,2.0,1.0,2.0,5.0,3.0,2.0,,,2.0,3.0,,,,,5.0,,3.0,3.0,,,,2.0,3.0,,1.0,,,3.0,5.0,,5.0,2.0,4.0,4.0,4.0,,,,5.0,4.0,,,,,,,,,2.0,,5.0,1.0,5.0,2.0,,,,,,,,,,,1.0,2.0,,,5.0,,3.0,,4.0,,5.0,2.0,,4.0,,2.0,,3.0,5.0,,1.0,1.0,,5.0,4.0,,,,,1.0,5.0,4.0
291,5.0,,3.0,,4.0,,2.0,2.0,,,,,,,5.0,,4.0,4.0,4.0,2.0,2.0,,,,4.0,,2.0,,2.0,,,5.0,4.0,,,,5.0,,,,,5.0,,,2.0,4.0,1.0,,1.0,2.0,,2.0,5.0,,1.0,,2.0,,,4.0,,,3.0,2.0,,,3.0,,,2.0,5.0,,,,5.0,,2.0,2.0,,4.0,,,5.0,,,,,2.0,4.0,,5.0,5.0,1.0,,2.0,4.0,3.0,,,
292,,3.0,5.0,,,5.0,4.0,,,,,,,2.0,,,5.0,3.0,,,2.0,3.0,,,5.0,2.0,,2.0,,5.0,1.0,,,,2.0,,,2.0,3.0,2.0,,,5.0,1.0,3.0,,1.0,,,1.0,2.0,1.0,,,5.0,,3.0,,,4.0,2.0,,1.0,1.0,2.0,5.0,2.0,3.0,3.0,,2.0,5.0,3.0,2.0,2.0,4.0,,,,,3.0,,2.0,1.0,,,3.0,,,,5.0,3.0,,1.0,1.0,3.0,,1.0,,2.0
293,,4.0,,1.0,2.0,,,,,3.0,2.0,5.0,,,2.0,,5.0,,,2.0,1.0,,,,5.0,3.0,5.0,4.0,3.0,2.0,5.0,,,2.0,3.0,,,,,1.0,,3.0,,,5.0,,,5.0,1.0,,4.0,,1.0,3.0,,,,,2.0,,,,,1.0,,,3.0,2.0,,,5.0,,,,3.0,3.0,,,,,,3.0,,2.0,2.0,5.0,,,,2.0,1.0,,,5.0,4.0,5.0,,,,5.0
294,5.0,3.0,5.0,2.0,,,1.0,,,,,,,3.0,1.0,,2.0,3.0,,3.0,3.0,4.0,5.0,4.0,,,,2.0,5.0,4.0,2.0,3.0,3.0,5.0,,,,1.0,1.0,5.0,2.0,,,,4.0,,3.0,,4.0,,4.0,,5.0,,,4.0,,,3.0,4.0,,,,,3.0,4.0,5.0,2.0,5.0,,,,,1.0,1.0,,,,2.0,3.0,,5.0,3.0,,5.0,5.0,4.0,,4.0,,,,2.0,,,3.0,2.0,,3.0,
295,,5.0,,3.0,,3.0,,,5.0,,,,3.0,5.0,3.0,3.0,3.0,,1.0,,,1.0,,4.0,,,,5.0,1.0,1.0,4.0,1.0,,,1.0,3.0,,2.0,,4.0,,,2.0,4.0,5.0,1.0,,2.0,,1.0,,,,,3.0,5.0,4.0,,,,2.0,3.0,,4.0,,,,,,,,5.0,,3.0,2.0,3.0,4.0,5.0,5.0,,,,,3.0,,,,5.0,,,3.0,3.0,,3.0,,1.0,,2.0,,
296,,1.0,2.0,5.0,5.0,,3.0,,,,,2.0,2.0,1.0,,,4.0,4.0,5.0,,,1.0,,,,,3.0,,2.0,5.0,2.0,,,,3.0,,,,,4.0,3.0,5.0,2.0,3.0,,5.0,3.0,,4.0,,,,5.0,1.0,,5.0,,,5.0,,4.0,,2.0,,,5.0,1.0,,,,2.0,1.0,,1.0,,5.0,1.0,,,3.0,,2.0,3.0,4.0,4.0,,,2.0,4.0,1.0,4.0,,,,2.0,5.0,1.0,,,4.0
297,,,2.0,3.0,,,,,2.0,1.0,5.0,,4.0,2.0,4.0,3.0,,,,5.0,,,1.0,1.0,,,3.0,1.0,,1.0,,4.0,,3.0,3.0,4.0,,2.0,,5.0,,1.0,4.0,1.0,3.0,1.0,3.0,,2.0,,,2.0,,,2.0,,1.0,,1.0,2.0,,,2.0,,,,2.0,,,2.0,3.0,1.0,4.0,,1.0,5.0,1.0,,4.0,,2.0,2.0,,,2.0,,4.0,,,,1.0,,4.0,,5.0,,,1.0,2.0,
298,,,3.0,,,,4.0,,5.0,1.0,3.0,2.0,,1.0,2.0,3.0,,3.0,,,,,2.0,,2.0,,,4.0,,3.0,3.0,,,,,4.0,1.0,,,,,2.0,1.0,3.0,,5.0,,,,,5.0,4.0,,,4.0,3.0,,5.0,2.0,4.0,,,,2.0,,,,,4.0,,,2.0,4.0,,,,,,,2.0,3.0,2.0,,3.0,5.0,,3.0,5.0,,,,,,1.0,,1.0,,,1.0,
299,3.0,,2.0,,5.0,2.0,,,,,,,,5.0,,2.0,2.0,2.0,,4.0,4.0,,4.0,,,,2.0,,,2.0,,4.0,,4.0,,2.0,,4.0,5.0,2.0,,3.0,,,,,,,,,,,,,1.0,,5.0,4.0,,,,1.0,,,2.0,,3.0,1.0,1.0,2.0,2.0,4.0,,,,4.0,,2.0,,,5.0,2.0,,,,2.0,,,4.0,2.0,3.0,1.0,,4.0,,,,5.0,,
300,,2.0,,,5.0,,5.0,,,3.0,,,4.0,5.0,4.0,5.0,4.0,,5.0,3.0,,,,,,,2.0,5.0,,,,2.0,3.0,5.0,,,3.0,,5.0,,5.0,,,3.0,5.0,,,,5.0,,,3.0,3.0,,1.0,4.0,1.0,,5.0,1.0,4.0,2.0,,2.0,,3.0,,,,,3.0,2.0,1.0,,,3.0,2.0,,,,3.0,3.0,,,,,2.0,,,2.0,,,3.0,2.0,4.0,2.0,,,,
301,,5.0,,3.0,,3.0,,,,1.0,3.0,,5.0,4.0,4.0,,1.0,,1.0,,,,,5.0,,4.0,,,2.0,1.0,1.0,,,4.0,1.0,,,5.0,4.0,,5.0,,,5.0,,2.0,1.0,,,3.0,,2.0,5.0,,,,,,5.0,4.0,5.0,4.0,4.0,,2.0,,1.0,5.0,4.0,,,3.0,5.0,,4.0,1.0,,,,,,4.0,2.0,1.0,5.0,,,,1.0,,4.0,,4.0,4.0,,4.0,3.0,3.0,4.0,3.0
302,1.0,,,4.0,2.0,,,,,2.0,4.0,3.0,,,3.0,5.0,2.0,,2.0,2.0,,,,5.0,1.0,2.0,2.0,,5.0,,,5.0,5.0,,,,4.0,2.0,1.0,,5.0,1.0,1.0,3.0,,,3.0,5.0,,3.0,,,4.0,4.0,1.0,2.0,,3.0,4.0,,1.0,2.0,4.0,3.0,,,1.0,3.0,1.0,,1.0,3.0,,3.0,3.0,4.0,1.0,,,4.0,,4.0,5.0,,,2.0,1.0,,5.0,1.0,,,5.0,,,,4.0,5.0,3.0,4.0
303,3.0,5.0,5.0,1.0,,3.0,1.0,1.0,,3.0,,1.0,,,2.0,4.0,5.0,,,,4.0,3.0,,2.0,1.0,1.0,,1.0,2.0,3.0,4.0,4.0,,2.0,,4.0,2.0,1.0,5.0,,1.0,1.0,,,1.0,2.0,,2.0,,1.0,,5.0,3.0,,,1.0,3.0,2.0,4.0,,,,4.0,,,5.0,,,1.0,5.0,,4.0,,4.0,1.0,,,3.0,,1.0,4.0,,,2.0,,3.0,5.0,,,2.0,,,,5.0,,2.0,1.0,5.0,,4.0
304,3.0,5.0,1.0,,5.0,4.0,2.0,,,,1.0,,1.0,,,,,,,2.0,4.0,,,2.0,,4.0,3.0,3.0,2.0,3.0,1.0,,,3.0,,,,3.0,5.0,,2.0,,,2.0,,2.0,4.0,1.0,,2.0,,,,,4.0,,5.0,2.0,,,5.0,3.0,,5.0,3.0,,4.0,1.0,,3.0,,,,,,,,,1.0,,3.0,3.0,4.0,,1.0,,,,,5.0,1.0,,3.0,1.0,,2.0,,,1.0,
305,,5.0,3.0,3.0,,3.0,,,,,4.0,,3.0,,2.0,,,,,,,4.0,,,5.0,,5.0,,3.0,2.0,5.0,3.0,5.0,1.0,2.0,3.0,5.0,,,,3.0,,4.0,4.0,,2.0,,3.0,2.0,3.0,2.0,3.0,2.0,,5.0,,4.0,,,,2.0,3.0,,,2.0,2.0,,5.0,,4.0,,,,3.0,1.0,4.0,,,5.0,,,,2.0,2.0,,2.0,2.0,,,,,,1.0,,2.0,,,,5.0,
306,5.0,,5.0,2.0,,1.0,5.0,,5.0,4.0,,4.0,,,,5.0,,,1.0,,,3.0,,,3.0,,,,2.0,2.0,4.0,5.0,,,,,3.0,,,2.0,4.0,5.0,3.0,5.0,,,1.0,5.0,4.0,,2.0,,3.0,,1.0,3.0,,,5.0,,5.0,,3.0,,,,,4.0,,3.0,1.0,4.0,3.0,4.0,5.0,3.0,,,4.0,,,2.0,3.0,2.0,,4.0,,2.0,,,,,,4.0,,3.0,,4.0,2.0,
307,,5.0,,,5.0,,,3.0,1.0,2.0,1.0,,4.0,5.0,1.0,,3.0,2.0,2.0,,,,,,,5.0,2.0,,,1.0,3.0,3.0,,5.0,1.0,5.0,4.0,,,,4.0,,1.0,5.0,,,,5.0,,,3.0,,1.0,,1.0,5.0,3.0,,,,2.0,1.0,3.0,3.0,,3.0,5.0,,1.0,,4.0,,,,,3.0,2.0,5.0,,,,5.0,2.0,,1.0,4.0,,5.0,1.0,5.0,,,3.0,5.0,5.0,,,1.0,,2.0
308,,5.0,,,,3.0,1.0,2.0,5.0,,4.0,,,,3.0,,,4.0,1.0,,2.0,,4.0,5.0,,,,,,5.0,,3.0,,,,,,2.0,2.0,,1.0,,,4.0,,,,5.0,1.0,1.0,,,,,3.0,,,,,4.0,4.0,3.0,3.0,3.0,3.0,1.0,,,,,3.0,,,3.0,2.0,1.0,,5.0,3.0,,1.0,,,3.0,,1.0,1.0,1.0,,,,,4.0,,,3.0,,,,
309,2.0,5.0,,,3.0,,,,,,1.0,5.0,3.0,,,,4.0,2.0,1.0,,,2.0,,2.0,,4.0,,,,4.0,5.0,,1.0,1.0,,1.0,,1.0,,2.0,4.0,2.0,5.0,3.0,,1.0,,4.0,,3.0,,,,,,,1.0,4.0,,,,3.0,,,,4.0,,,,,1.0,,5.0,,4.0,,,4.0,1.0,,5.0,3.0,3.0,5.0,,,,,3.0,,5.0,3.0,4.0,,2.0,,,4.0,4.0,4.0
310,,2.0,,1.0,5.0,,4.0,,,,,3.0,3.0,1.0,1.0,,4.0,,,,,5.0,1.0,,3.0,,4.0,5.0,5.0,,,,,5.0,,1.0,,,5.0,2.0,4.0,3.0,1.0,,5.0,,,3.0,,,2.0,4.0,,2.0,,1.0,5.0,2.0,,,,5.0,2.0,,5.0,,1.0,,2.0,,3.0,,,5.0,4.0,4.0,4.0,3.0,,4.0,2.0,,,,2.0,1.0,3.0,2.0,2.0,2.0,,,,,1.0,,4.0,,5.0,
311,,,5.0,,3.0,,3.0,,,,,,,,5.0,,,2.0,5.0,3.0,,,4.0,,4.0,4.0,,5.0,1.0,,,1.0,,,,4.0,,5.0,4.0,,4.0,,,4.0,2.0,,,,,,,5.0,2.0,,3.0,,1.0,,,,5.0,,,5.0,,3.0,,,,,,2.0,1.0,,4.0,2.0,5.0,,5.0,3.0,,2.0,4.0,,,4.0,,1.0,3.0,4.0,,4.0,2.0,,5.0,,2.0,5.0,1.0,
312,2.0,,2.0,,,,5.0,,3.0,,,,,1.0,4.0,3.0,,,,,,3.0,5.0,,1.0,,,4.0,,,,4.0,5.0,5.0,3.0,3.0,5.0,,2.0,2.0,,2.0,,,5.0,,,,,2.0,,2.0,,,,2.0,,5.0,,,2.0,2.0,,,,4.0,,4.0,,,,3.0,,2.0,2.0,,,,2.0,,2.0,,,3.0,,3.0,5.0,,5.0,,,4.0,3.0,,,3.0,,1.0,,1.0
313,,2.0,5.0,,3.0,1.0,2.0,,,1.0,,,2.0,,2.0,,,2.0,5.0,,1.0,,,1.0,2.0,,,,,,,2.0,,3.0,3.0,5.0,,,,5.0,,,,,5.0,,,2.0,,,3.0,,2.0,,5.0,4.0,,,,3.0,,,,4.0,,,4.0,,,5.0,,,,,1.0,,,,,2.0,3.0,,,,,4.0,3.0,2.0,4.0,5.0,4.0,5.0,1.0,,1.0,,4.0,2.0,,
314,,,,,,5.0,,1.0,,3.0,2.0,5.0,,4.0,,5.0,2.0,2.0,,,4.0,,,2.0,,1.0,,,1.0,,3.0,,5.0,,4.0,,,,4.0,,4.0,5.0,5.0,,,,,,3.0,,,,,2.0,,,,2.0,,5.0,5.0,4.0,,5.0,,3.0,5.0,,1.0,,,4.0,4.0,,,5.0,,,5.0,,,4.0,3.0,,,2.0,,1.0,4.0,5.0,3.0,,,,3.0,,,1.0,,2.0
315,,1.0,,,,1.0,2.0,,,2.0,4.0,,,,,2.0,2.0,,,,1.0,1.0,1.0,,1.0,3.0,3.0,4.0,5.0,,,,5.0,3.0,,,,,4.0,3.0,1.0,,1.0,5.0,3.0,,,3.0,2.0,3.0,,3.0,2.0,3.0,,,3.0,,,1.0,4.0,1.0,1.0,,,,,1.0,,,,4.0,2.0,5.0,1.0,3.0,,,,,,,,,,,,,4.0,,2.0,,5.0,2.0,4.0,,,,5.0,
316,2.0,,,1.0,4.0,,5.0,,1.0,,1.0,4.0,5.0,3.0,,,3.0,,3.0,5.0,3.0,,1.0,5.0,5.0,,,2.0,4.0,5.0,4.0,4.0,1.0,3.0,,1.0,1.0,2.0,,2.0,,,,2.0,,,1.0,5.0,,4.0,1.0,,,5.0,4.0,4.0,,2.0,,,2.0,3.0,,4.0,5.0,4.0,,1.0,2.0,2.0,4.0,,1.0,,,,,,,,5.0,5.0,,1.0,,,,4.0,1.0,4.0,,,,,,,1.0,,,4.0
317,,,,,,,,4.0,3.0,,,,5.0,3.0,1.0,4.0,3.0,5.0,,,,2.0,1.0,,3.0,5.0,4.0,,,,1.0,2.0,,4.0,4.0,1.0,5.0,2.0,3.0,,,,,,,,4.0,,4.0,5.0,,2.0,3.0,5.0,1.0,4.0,,4.0,3.0,4.0,,,,,4.0,3.0,,1.0,2.0,1.0,,,3.0,3.0,4.0,,,1.0,2.0,5.0,,,4.0,,,3.0,2.0,,4.0,,,,5.0,4.0,3.0,5.0,,4.0,4.0,
318,5.0,,3.0,3.0,1.0,1.0,2.0,2.0,5.0,,,1.0,2.0,5.0,,,2.0,4.0,3.0,4.0,,3.0,5.0,,,4.0,2.0,,,3.0,2.0,,,,,2.0,,3.0,2.0,2.0,2.0,3.0,2.0,,3.0,2.0,2.0,,,5.0,1.0,,1.0,,,,,1.0,,,3.0,2.0,,,4.0,,4.0,3.0,,,,,4.0,,,3.0,5.0,,,,,2.0,,,3.0,1.0,,4.0,1.0,1.0,,3.0,,5.0,,,,3.0,2.0,1.0
319,5.0,1.0,,3.0,,,3.0,,,,4.0,4.0,4.0,1.0,4.0,,3.0,5.0,,,3.0,,1.0,5.0,,,,2.0,,5.0,5.0,,,,2.0,,5.0,5.0,3.0,5.0,3.0,5.0,2.0,5.0,2.0,5.0,,,5.0,1.0,,4.0,5.0,,,,3.0,2.0,3.0,,,4.0,,,3.0,3.0,,1.0,,1.0,,,,,2.0,,,4.0,2.0,,5.0,5.0,5.0,,3.0,2.0,,,,,3.0,,1.0,4.0,2.0,5.0,4.0,,3.0,4.0
320,,,,,4.0,3.0,,1.0,,4.0,3.0,4.0,,3.0,,1.0,1.0,1.0,,4.0,3.0,,5.0,4.0,3.0,4.0,3.0,,1.0,2.0,,,,,,,,4.0,,4.0,,1.0,3.0,1.0,3.0,,,,3.0,,,5.0,3.0,4.0,1.0,4.0,4.0,,,1.0,5.0,,5.0,,,3.0,,1.0,,,5.0,5.0,4.0,3.0,,5.0,,,3.0,5.0,2.0,,,,,1.0,3.0,4.0,,3.0,2.0,,3.0,,,,,2.0,,3.0
321,4.0,,4.0,5.0,4.0,2.0,4.0,,2.0,,4.0,,,4.0,,2.0,1.0,4.0,,1.0,5.0,,2.0,,1.0,,,4.0,,,1.0,,5.0,2.0,,,,,,,3.0,,,2.0,5.0,2.0,,,1.0,3.0,4.0,1.0,3.0,,,,,2.0,1.0,,,,3.0,,1.0,,2.0,,,1.0,,3.0,1.0,,5.0,4.0,3.0,4.0,2.0,2.0,,,,,,,,2.0,,,,4.0,5.0,3.0,5.0,4.0,4.0,4.0,,
322,1.0,,1.0,3.0,2.0,1.0,3.0,,2.0,5.0,,2.0,1.0,,,,1.0,2.0,4.0,,5.0,4.0,,2.0,1.0,4.0,3.0,4.0,,,3.0,,4.0,4.0,2.0,5.0,2.0,3.0,,,2.0,,5.0,,4.0,,4.0,2.0,5.0,3.0,5.0,,1.0,4.0,,,5.0,,1.0,3.0,3.0,4.0,,,,,3.0,,4.0,,2.0,4.0,,1.0,,,4.0,,3.0,5.0,4.0,,,,,3.0,3.0,,,3.0,,,,,,,,4.0,5.0,2.0
323,5.0,,,,,4.0,,,2.0,,,4.0,2.0,,,1.0,4.0,,,,,3.0,,,3.0,2.0,3.0,3.0,1.0,,,4.0,,,,5.0,,,,,1.0,,4.0,4.0,5.0,3.0,3.0,,,3.0,,1.0,5.0,2.0,,,,,,,,,,,5.0,,1.0,2.0,,1.0,,,3.0,2.0,,3.0,,3.0,2.0,5.0,1.0,,3.0,4.0,2.0,,,,3.0,5.0,5.0,,,,3.0,1.0,,,2.0,2.0
324,,5.0,,,3.0,,,3.0,,3.0,,3.0,1.0,4.0,3.0,,3.0,,1.0,,1.0,4.0,1.0,4.0,4.0,,5.0,4.0,,2.0,,1.0,2.0,,3.0,5.0,,2.0,4.0,,,1.0,3.0,,3.0,,,4.0,,5.0,3.0,,,,5.0,,2.0,,,5.0,5.0,5.0,3.0,3.0,,,2.0,5.0,,,2.0,3.0,2.0,5.0,,5.0,,5.0,5.0,3.0,3.0,,,4.0,4.0,3.0,,5.0,1.0,,3.0,1.0,,,,,3.0,2.0,,1.0
